,WBArea_Permanent_Identifier,area_skm,HRT_hrs,throughflow,order,relEvasion,lakeAreaQuants_skm,lakeHRTQuants_hrs
241,{0922EC0D-5B9A-477D-A61E-19029FF54C4E},0.001,24.61199216,1,2,0.381644618,0.001,75.3
242,{0925CB34-0F7D-4265-A874-BBB511483AB2},0.005,2259.85522,1,1,1,97,227872.2
243,{093D712D-2177-4499-B48D-ADB4EC58845F},0.05,1865.783816,1,1,1,97,227872.2
244,{0943BBF7-26D8-469B-B312-46B1C04AE03A},0.005,282.4819024,1,1,0.99598251,97,376.6
245,{0945183F-E68D-44CF-9905-DED276071BE5},0.002,1452.322084,1,1,1,0.004,227872.2
246,{09456E7C-E5E8-4F57-93D1-0BC73DAA9AA1},0.001,87.89997199,1,1,0.820352182,0.001,376.6
247,{0945D116-7835-42E7-B1FA-F6D3168E58E6},0.002,161.3691205,1,2,0.957219302,0.004,376.6
248,{09471A8A-0043-419D-A94B-98CB708D8108},0.001,153.824951,1,1,0.950427775,0.001,376.6
249,{095CBF57-44E2-4C1C-A74C-DAFBD6B8CE62},0.018,4419.767318,1,1,1,97,227872.2
250,{096AFC90-1148-479F-8DBA-09ADBC59D480},0.001,153.824951,1,1,0.950427775,0.001,376.6
251,{09826AA8-F328-45B4-83A1-31C4BA213BF8},0.001,205.0999347,1,1,0.981789667,0.001,376.6
252,{09A11AB6-CF1A-446A-B81B-DB850F6B9A00},0.001,307.649902,1,1,0.997542595,0.001,376.6
253,{09A745A2-B26D-4847-B18A-DAB882E199AE},0.003,342.879856,1,1,0.998765042,0.004,376.6
254,{09B0C243-5AB3-4F09-B1FC-7BA36AEEB746},0.001,55.93634581,1,2,0.66461685,0.001,75.3
255,{09BCDF22-A25F-46CD-B246-8AC553068829},0.003,480.0317984,1,1,0.999915216,0.004,227872.2
256,{09C7F828-0DF2-4BD3-A146-91F8EA76D9F2},0.00165858,127.966914,1,1,0.917857226,0.004,376.6
257,{09C809CB-C4C3-4E46-BAE8-9E5B84EC9F87},0.002,181.5402605,1,2,0.971149467,0.004,376.6
258,{09D9FD48-07A7-4FC7-BBDE-9C80D11729C1},0.001,615.299804,1,1,0.999993961,0.001,227872.2
259,{09DD11BC-2C57-4733-8430-A5911CFBFE27},0.002,484.1073614,1,1,0.999921703,0.004,227872.2
260,{09DD2BD1-F061-4EAC-B482-9CCEC1B1D7DB},0.004,24.14075017,3,3,0.139703567,0.004,75.3
261,{09E0A90C-61D6-43DD-882E-A5D5A95DF24A},0.003,104.3547388,1,2,0.869728129,0.004,376.6
262,{09EB5011-F368-4825-BA56-E04E5442DA0E},0.001,12.30599608,1,2,0.213644239,0.001,75.3
263,{09ECCD4F-6E68-4662-8CC7-5F924A0B7C00},0.002,51.86864586,1,2,0.636885196,0.004,75.3
264,{09F66F45-7FD0-43F7-8E84-C17306743856},0.001,615.299804,1,1,0.999993961,0.001,227872.2
265,{0A0848F1-3061-48C7-9450-94450863EE28},0.006,809.3160178,1,1,0.999999863,97,227872.2
266,{0A095043-9152-4931-9579-FBF85A381F5D},0.002,39.25194822,1,2,0.535420234,0.004,75.3
267,{0A14F18D-E3B8-4F8D-B55D-9595EE1F73DD},0.001,47.33075415,1,1,0.603233593,0.001,75.3
268,{0A1A42B5-11E3-4E20-803F-D801E9D5923B},0.001,10.42881024,1,2,0.184279105,0.001,75.3
269,{0A287049-60F2-40C2-B83A-F3B07D3F968C},0.533,15131.53602,3,2,1,97,227872.2
270,{0A435218-11BF-4D39-8358-8FC770F7B8F4},0.001,153.824951,1,1,0.950427775,0.001,376.6
271,{0A45711D-819A-47E4-9B83-17A03959E239},0.004,380.8873916,1,1,0.999412148,0.004,227872.2
272,{0A550FBF-CC6E-4851-B8C5-BEC3DCB3B8DD},0.002,726.1610421,1,1,0.999999307,0.004,227872.2
273,{0A5FDCC4-EA74-4587-B8BA-A5F2656D834B},0.001,615.299804,1,1,0.999993961,0.001,227872.2
274,{0A685266-E741-4B4E-BEF6-AF7526A49D18},0.001,615.299804,1,1,0.999993961,0.001,227872.2
275,{0A79D041-90FC-4B1B-8257-26040EF550DB},0.001,10.7947334,1,3,0.190088095,0.001,75.3
276,{0A7A0BD9-B2B1-4F7F-A10E-B668B717D1AD},0.001,205.0999347,1,1,0.981789667,0.001,376.6
277,{0A851860-D439-4BBC-95B9-36C01ECDF230},0.001,307.649902,1,1,0.997542595,0.001,376.6
278,{0A88B0A4-FB23-4FAD-AEB0-F1EF021AF00F},0.004,122.4280901,1,2,0.908472768,0.004,376.6
279,{0A921195-9B51-47A5-BF36-94FF34266832},0.001,615.299804,1,1,0.999993961,0.001,227872.2
280,{0AA71E5C-9CC8-40EF-9FC9-3D448C761767},0.001,15.00731229,1,2,0.254056067,0.001,75.3
281,{0AADEBEC-E1FC-4045-A0AE-A6DB6E0377C8},0.001,153.824951,1,1,0.950427775,0.001,376.6
282,{0AB04BBF-C5F8-40C0-907E-CA239DF4FDC1},0.002,55.8585417,1,2,0.664106822,0.004,75.3
283,{0AB375BA-80A7-42F2-9118-3EB28EBEC1C2},0.001,61.5299804,1,1,0.699326354,0.001,75.3
284,{0AB571EC-CB75-4D46-B216-FCA992F04802},1.869,9580.882942,23,1,1,97,227872.2
285,{0AB73865-7FF2-4DF2-A0CE-C54B94F66126},0.00192697,63.04115525,1,2,0.708070894,0.004,75.3
286,{0ABF47FD-D7A9-4612-AB75-E7589CD5E9BF},0.009,1337.504358,1,1,1,97,227872.2
287,{0AC79B19-97C6-40B3-B803-08C9EB33823E},0.003,42.10805249,1,3,0.560625879,0.004,75.3
288,{0AD147E7-41D9-463E-B85E-47196A8DEF9B},0.033,145.8883175,1,2,0.942116087,97,376.6
289,{0AD63FAF-4C16-4C75-AF6C-8C18989BB9F8},0.00410551,442.5462289,1,1,0.999823693,97,227872.2
290,{0ADA88DB-DF1F-48F5-A3F9-81F468F6231E},0.004,856.996631,1,1,0.999999946,0.004,227872.2
291,{0AEC38AB-4004-41CE-B690-D42A07E5E0C1},0.004,311.6351385,1,1,0.997726612,0.004,376.6
292,{0AFD16F9-4178-4DBB-845A-0E6F9E3DED94},0.001,87.89997199,1,2,0.820352182,0.001,376.6
293,{0B017E4D-1777-4F10-8DDA-E5DBD21BAE8F},0.001,153.824951,1,1,0.950427775,0.001,376.6
294,{0B075B6C-8871-4F0B-9809-0115419DE810},0.002,1452.322084,1,1,1,0.004,227872.2
295,{0B0FEE34-433C-43F0-8422-0C0A47A3582C},0.001,38.45623775,1,2,0.528143869,0.001,75.3
296,{0B1CB045-BE0B-4C32-8E18-414DF13AE071},0.001,16.1921001,1,2,0.271118924,0.001,75.3
297,{0B218023-04FE-40CC-B83B-D552D683CF45},0.001,205.0999347,1,1,0.981789667,0.001,376.6
298,{0B33A3AB-FFFC-493E-95CA-CD18E5688A98},0.001,7.990906545,1,2,0.144499679,0.001,75.3
299,{0B3DF2B9-3973-4259-B0FC-3E59098C1CBE},0.002,111.7170834,1,1,0.887175773,0.004,376.6
300,{0B471A26-5F18-451E-AC5B-FB5A63183ABC},0.001,307.649902,1,1,0.997542595,0.001,376.6
301,{0B491A8B-BF96-4F38-998C-8FF4721B5477},0.002,145.2322084,1,1,0.94136957,0.004,376.6
302,{0B565052-DB09-4775-BFEF-BAA3DA9C5F83},0.027,2608.665802,4,1,0.999999999,97,227872.2
303,{0B5D5399-D100-4B66-9FA1-FF88263D7FEF},0.005,410.8827672,3,1,0.997889669,97,227872.2
304,{0B664CAC-951B-43AA-8078-768A4D0BA8F4},0.003,114.2932853,1,2,0.892712108,0.004,376.6
305,{0B786596-BCEF-4967-A358-1041B48957F7},0.001,153.824951,1,1,0.950427775,0.001,376.6
306,{0B7D703E-51BE-436F-B804-DF0BDBC2C2FA},0.01033506,740.8483662,1,2,0.99999948,97,227872.2
307,{0B8CEFAD-8793-428D-8C1E-B298A873EB4D},0.001,153.824951,1,1,0.950427775,0.001,376.6
308,{0B90FB6F-F4C0-48C7-9216-67509E876545},0.009,4681.265254,1,1,1,97,227872.2
309,{0B910E8B-E6C2-4757-8DFB-9FD724984505},0.004,100.8231331,1,2,0.860425477,0.004,376.6
310,{0B99F61D-A485-4BA5-9508-0E571305E399},0.002,33.0073201,1,2,0.475158737,0.004,75.3
311,{0B9B7921-FEBB-4261-A7A0-C010C7CFE63E},0.001,61.5299804,1,1,0.699326354,0.001,75.3
312,{0BBAD8DC-BE1D-4E7F-9889-3CE3C3CCF2B2},0.001,205.0999347,1,1,0.981789667,0.001,376.6
313,{0BCB3BAA-20D9-4965-B9D6-6460D011C9B8},0.00489751,400.4732638,1,1,0.999599006,97,227872.2
314,{0BCCD46F-08F2-4ECC-88C3-EDE3E1FD89E7},0.001,21.21723462,1,2,0.339256524,0.001,75.3
315,{0BCF6898-871B-419A-8FC1-ACA2D8630247},0.163,2431.481202,5,1,0.999999928,97,227872.2
316,{0BD8C728-BC6F-41FB-B25A-15513343679E},0.001,615.299804,1,1,0.999993961,0.001,227872.2
317,{0BE70E40-D8A6-46D1-B7AC-CC03FC66AC09},0.001,29.29999066,1,2,0.435746863,0.001,75.3
318,{0BF82BC2-1B1B-40E8-A44F-D05811225E97},0.01,2667.02315,1,1,1,97,227872.2
319,{0BF9CA75-3B15-46BE-BC68-224F97E55118},0.004,285.6655437,1,1,0.996224706,0.004,376.6
320,{0BFFAED8-E01B-4DE6-B951-75E454B38633},0.01,484.9133,1,2,0.999922926,97,227872.2
321,{0C0B2A30-A076-4D6E-AA05-E8EEE609E1FC},0.004,1142.662175,1,1,1,0.004,227872.2
322,{0C0D6F7A-99AA-4F3E-B3C1-C66214729556},0.00269862,1052.54674,1,1,0.999999999,0.004,227872.2
323,{0C2992AB-76F5-4FAB-BA58-FF42C32350DA},0.001,24.61199216,1,1,0.381644618,0.001,75.3
324,{0C2F37E5-E483-49C4-BE7D-3805D8C02A24},0.003,2400.158992,1,1,1,0.004,227872.2
325,{0C3116FA-77EB-49FF-9125-A453B600C1EF},0.001,34.18332244,1,1,0.487076048,0.001,75.3
326,{0C38B318-249D-44FE-BDBA-9D336D310D56},0.001,47.33075415,1,2,0.603233593,0.001,75.3
327,{0C3904D7-0955-427D-97F0-6F4705DA9B21},0.001,21.21723462,1,2,0.339256524,0.001,75.3
328,{0C3D1001-5BA7-4214-A3FD-48E0000C444A},0.001,76.9124755,1,1,0.777351792,0.001,376.6
329,{0C4D7F69-E1F6-4A17-ADC2-079A73D445F4},0.002,207.4745835,1,1,0.982614955,0.004,376.6
330,{0C7B1F6F-3B26-4995-9BD1-5C6DB5748837},0.001,615.299804,1,1,0.999993961,0.001,227872.2
331,{0CA0C8B9-8163-4594-968C-90A1C41D95A1},0.001,307.649902,1,1,0.997542595,0.001,376.6
332,{0CA7BC33-6642-436C-80A1-23BFC1F59760},0.003,25.5336063,1,3,0.392675356,0.004,75.3
333,{0CB4A5A5-4F88-4F2F-A0D9-24423CE754E9},0.015,326.4901526,1,2,0.998299128,97,376.6
334,{0CB76EDB-FE19-4A14-A7A2-459E6F818739},0.001,36.19410612,1,1,0.506829293,0.001,75.3
335,{0CBB9ACD-8F74-4495-9908-DD936202782B},0.0025084,240.3529269,1,1,0.990852597,0.004,376.6
336,{0CC1E934-A180-4E90-899B-4D04B4F7EF5A},0.00072849,83.11121017,1,1,0.802739197,0.001,376.6
337,{0CC639C6-A7F4-4F9B-90A0-A0F9DD738255},0.071,3903.320181,3,2,0.999999435,97,227872.2
338,{0CF1EB47-9159-4012-A236-42F5D4237A08},0.016,3819.631189,1,1,1,97,227872.2
339,{0CFEDD9A-9FF8-4AAE-83C6-03F9D7433C96},0.001,12.06470204,1,2,0.209929661,0.001,75.3
340,{0D040777-204C-4F76-98FD-05F175E834AD},0.002,290.4644168,1,1,0.996562473,0.004,376.6
341,{0D09B4BF-E166-4062-A99C-AD0AD0EA720B},0.001,102.5499673,1,1,0.865054335,0.001,376.6
342,{0D0C69B4-17D0-470F-B48E-499FF350A3B3},0.007,380.9699695,1,2,0.999413096,97,227872.2
343,{0D1E4AC5-6521-43A4-BE9C-D4A482573AF7},0.009,360.0973273,3,2,0.982362478,97,376.6
344,{0D39D67D-18E8-4CC5-B13C-69451895D6B6},0.01,5334.0463,1,1,1,97,227872.2
345,{0D3E830F-C357-4119-AE1C-0138F28BEDA0},0.001,102.5499673,1,1,0.865054335,0.001,376.6
346,{0D441F91-5E01-46E7-8356-B5381449CD33},0.003,126.3241575,1,1,0.915178994,0.004,376.6
347,{0D488B71-E3BB-4FEC-A7D8-A8B504411657},0.011,2000.880092,1,1,1,97,227872.2
348,{0D493E5A-2C8F-43BC-A508-4697501E15FB},0.001,17.5799944,1,3,0.290611099,0.001,75.3
349,{0D4AEAC3-36E4-4C5F-A3DB-048C461A46BC},0.001,17.09166122,1,2,0.283812907,0.001,75.3
350,{0D598942-D877-440E-B815-078146B65B3B},0.001,15.00731229,1,3,0.254056067,0.001,75.3
351,{0D69097A-2507-43DE-B02C-2FA94E297C8A},0.001,6.688041347,3,3,0.206494108,0.001,75.3
352,{0D733F74-D6F2-4F66-AEFA-04CDE8686A7E},0.001,307.649902,1,1,0.997542595,0.001,376.6
353,{0D7C2ABE-5507-41B7-8BD3-9B9B4424E22E},0.001,205.0999347,1,1,0.981789667,0.001,376.6
354,{0D84CC15-F1F7-4239-951C-3D02914A9C13},0.001,47.33075415,1,1,0.603233593,0.001,75.3
355,{0D862B77-D8E4-4C5F-B753-2E95EA18610F},0.005,75.32850732,1,3,0.77035626,97,376.6
356,{0D901EDC-3B6B-4457-8CFB-20F620C4C681},0.001,153.824951,1,1,0.950427775,0.001,376.6
357,{0D906FD4-5265-4E48-A51A-78DF8651FC50},0.00157199,179.6126012,3,1,0.845964408,0.004,376.6
358,{0D93C6CA-E7B5-4052-B2CB-0B92384B9713},0.009,2340.632627,1,1,1,97,227872.2
359,{0DABEA50-CF80-48CB-B8F7-D9A112F18E87},0.001,76.9124755,1,2,0.777351792,0.001,376.6
360,{0DC3C43B-347A-4039-BDF7-4967F1F2DB28},0.01,5334.0463,1,1,1,97,227872.2
361,{0DCD653F-7883-4CDF-A4DF-13828E26BDC4},0.001,41.01998693,3,2,0.346587259,0.001,75.3
362,{0DCF54B0-0361-46BD-AED4-3A9C0C1105FF},0.001,615.299804,1,1,0.999993961,0.001,227872.2
363,{0DD3D691-D4D4-4D3B-8DA0-557825239011},0.001,615.299804,1,1,0.999993961,0.001,227872.2
364,{0DD5C3EB-F816-4BA8-A606-ADC9B8C42925},0.002,44.00976013,1,1,0.576645712,0.004,75.3
365,{0DD7A327-3564-4DBB-A95A-FB43BB580003},0.001,24.61199216,1,2,0.381644618,0.001,75.3
366,{0DDD47E7-67D9-4FCE-B466-FA9F8298A258},0.001,123.0599608,1,1,0.909595359,0.001,376.6
367,{0DE0451D-3BAC-4302-81D0-0D2BE6CEDE57},0.026,4356.610841,1,1,1,97,227872.2
368,{0DF3AA7A-28D2-4617-BAD5-5EA4786AD9FF},0.001,21.21723462,1,1,0.339256524,0.001,75.3
369,{0DF414EA-166E-4CF2-99FD-B69CA62C3319},0.001,47.33075415,1,1,0.603233593,0.001,75.3
370,{0E031A6E-F382-438B-83CA-1188210C24E8},0.003,2400.158992,1,1,1,0.004,227872.2
371,{0E0590F6-4644-4BE7-B4A2-7826F007F264},0.001,205.0999347,1,1,0.981789667,0.001,376.6
372,{0E0CA28F-7488-4CE7-8521-5D74CC524DBC},0.002,38.21900222,1,1,0.525952498,0.004,75.3
373,{0E26B27D-057E-44DE-955C-80F09723C14B},0.001,76.9124755,3,1,0.496455829,0.001,376.6
374,{0E344380-EDC0-43BA-9EA3-93A4092A43B9},0.00522805,1194.124789,3,1,0.863320401,97,227872.2
375,{0E3F9420-3BC9-4E51-B85B-2CBCD8266B1A},0.005,79.2931656,1,3,0.787467228,97,376.6
376,{0E5B780C-97D0-4A55-B2BA-F49527144EC5},0.081,9497.481495,1,1,1,97,227872.2
377,{0E5E553C-EBFB-4DFB-BD3D-0B1996564267},0.001,153.824951,1,1,0.950427775,0.001,376.6
378,{0E6153C4-4AFF-4D67-9B43-DF8CD894664C},0.003,34.78491293,1,2,0.493067404,0.004,75.3
379,{0E64FB1E-3055-46A6-BCE1-433C045C21C7},0.018,7366.278864,1,1,1,97,227872.2
380,{0E79A541-B9AC-4F6D-9AF4-4370E911FC60},0.001,23.66537708,1,2,0.370106035,0.001,75.3
381,{0E7F2974-676C-4E67-9060-F7B7CCD3FECC},0.001,7.69124755,1,3,0.139478114,0.001,75.3
382,{0E7FF039-D34E-4AF2-B4BE-C0EE78D275BA},0.001,36.19410612,1,2,0.506829293,0.001,75.3
383,{0E80A61A-C86E-4FBB-B662-277664EEA978},0.001,13.67332898,1,1,0.234366034,0.001,75.3
384,{0E8190C0-125F-4366-9926-67B1D5D1545B},0.00356234,58.22596847,1,2,0.679284177,0.004,75.3
385,{0E84FEDD-F9D6-4C7D-9C6F-7F6F33C3ED47},0.006,50.58225111,1,3,0.627646612,97,75.3
386,{0E8DF19D-10C7-478D-B3F8-E19049B5B10A},0.001,102.5499673,1,1,0.865054335,0.001,376.6
387,{0E922954-F572-4375-A8B6-5A0BB0E8EAED},0.001,307.649902,1,1,0.997542595,0.001,376.6
388,{0E98AF1A-97BE-4D55-9121-8299090B9A6F},0.0090554,496.5257093,1,1,0.999938566,97,227872.2
389,{0E9D671B-A465-4A22-9D11-6458944E55BE},0.001,307.649902,1,1,0.997542595,0.001,376.6
390,{0E9E3232-1F9A-4C0E-9D2A-02EFB3C5758A},0.001,307.649902,1,1,0.997542595,0.001,376.6
391,{0EA01651-6A27-4AEA-AEDC-70FCB9659703},0.001,307.649902,1,1,0.997542595,0.001,376.6
392,{0EAFCC93-EB16-4FC1-B2A7-E39DA25ABFE3},0.001,205.0999347,1,1,0.981789667,0.001,376.6
393,{0EB1C0A5-B47B-4C7A-AFB8-C366B0354B29},0.001,38.45623775,1,1,0.528143869,0.001,75.3
394,{0EC08720-EDB8-4F7F-9CAC-C822AFB096C2},0.001,153.824951,1,1,0.950427775,0.001,376.6
395,{0ED82719-B505-472F-BCDA-80FFFC35A54E},0.001,10.42881024,1,2,0.184279105,0.001,75.3
396,{0EE4C486-BFB7-4539-9525-1A6F88AA42CB},0.007,1371.49189,1,1,1,97,227872.2
397,{0EE5EA32-E333-4B33-A0EE-243C2BC772F8},0.001,16.62972443,1,2,0.277322235,0.001,75.3
398,{0EE74260-DDB7-45AE-A042-214981788A70},0.002,85.43071083,1,1,0.811476057,0.004,376.6
399,{0EEEF949-D3E8-4FA9-8BE6-9FE94893A5F4},0.001,102.5499673,1,1,0.865054335,0.001,376.6
400,{0EFA187E-91B6-4D75-B62A-5C1537F4E73B},0.001,7.788605113,1,3,0.141112817,0.001,75.3
401,{0F01197B-8386-4D60-A13F-9CC0E1A6D23D},0.006,157.3670035,1,3,0.953741207,97,376.6
402,{0F0E667F-BDA4-4851-8181-08F7BC1FDCC0},0.001,51.27498366,1,1,0.632650486,0.001,75.3
403,{0F1425B3-A87A-467B-BD4E-818B959FDFA1},0.011,428.7600198,3,2,0.84825443,97,227872.2
404,{0F1654E6-E6DC-4ADA-B996-0E01D3E6DC8A},0.012,2228.646,1,1,1,97,227872.2
405,{0F17EFD3-7ADF-4C5F-99C7-F16B12A6D6B0},0.001,153.824951,1,1,0.950427775,0.001,376.6
406,{0F18E48D-3EF5-4DA1-8DFD-D34B0BB505E5},0.001,615.299804,1,1,0.999993961,0.001,227872.2
407,{0F1C2299-18F3-4D58-8982-55F8497D6D12},0.001,4.883331777,1,3,0.090968365,0.001,75.3
408,{0F1E84CF-1B92-45D8-A191-E199C3F7723A},0.004,61.21404507,1,3,0.697465321,0.004,75.3
409,{0F26FBB8-5152-435D-83CC-DE3EA03955DD},0.013,7382.995344,1,1,1,97,227872.2
410,{0F2C1373-416B-45A7-A21A-32C0CB9AC022},0.001,307.649902,1,1,0.997542595,0.001,376.6
411,{0F3135C7-E180-44DD-BC9D-41B2043B03D4},0.001,5.258972683,1,3,0.097613133,0.001,75.3
412,{0F37CDF2-3F03-483A-A6A0-84AE878B296A},0.14,5568.98647,1,2,1,97,227872.2
413,{0F3C8322-7350-4DD5-A506-3544360581A0},0.001,27.96817291,1,2,0.420877258,0.001,75.3
414,{0F44F0E4-1A28-4D44-AB9D-3557B49BD45B},0.001,43.949986,1,1,0.576151185,0.001,75.3
415,{0F483AC8-61EB-4F8E-85C0-DC8BFBA21433},0.001,307.649902,1,1,0.997542595,0.001,376.6
416,{0F4AA7EE-5C6B-4A2E-B2BA-E899BEC806DF},0.001,307.649902,1,1,0.997542595,0.001,376.6
417,{0F4CD58B-FC3A-4B70-AEC7-06F519FE9E63},0.00047415,14.35811659,1,1,0.244537796,0.001,75.3
418,{0F4D2C1C-5323-4CA5-A19F-1C6BED03DD19},0.001,205.0999347,1,1,0.981789667,0.001,376.6
419,{0F616E86-8971-4F50-AD69-DCF6B7B9FE63},0.018,1227.713144,1,1,1,97,227872.2
420,{0F6346D8-DB5C-4859-AB5D-15A00F14660A},0.001,17.09166122,1,2,0.283812907,0.001,75.3
421,{0F6A7067-85E5-41EC-AABC-02525D005B2B},0.001,615.299804,1,1,0.999993961,0.001,227872.2
422,{0F6F5F56-CAD7-4CB4-A77A-50991E435EEC},0.0024695,209.5496096,1,1,0.983305431,0.004,376.6
423,{0F7407B3-6C73-4ADA-98A1-C97F59D259CE},0.001,10.7947334,3,2,0.087089732,0.001,75.3
424,{0F7446E1-000D-40B9-82B0-C63ED255DAA0},0.002,34.57909724,1,2,0.491025563,0.004,75.3
425,{0F759460-F0FF-4959-BCE3-38C1B57E9E0D},0.001,307.649902,1,1,0.997542595,0.001,376.6
426,{0F8BEE09-537D-42F6-A3E9-9115957ED355},0.003,1200.079496,1,1,1,0.004,227872.2
427,{0F9585D0-0E94-4664-B50A-503953815EC8},0.001,43.949986,1,1,0.576151185,0.001,75.3
428,{0FA07AA6-B323-4EBF-9E57-0D40EDA933D6},0.005,161.41823,1,2,0.957260316,97,376.6
429,{0FA6FAE3-FB83-4A0E-A9FA-8C1899A4B492},0.001,307.649902,1,1,0.997542595,0.001,376.6
430,{0FA98D19-8DB8-4A5F-9C74-6238174F242F},0.002,33.77493219,3,2,0.28340501,0.004,75.3
431,{0FB88D9D-55B5-4D20-AEBA-F7181E8B3ACB},0.006,5665.212125,1,1,1,97,227872.2
432,{0FC52B19-D5B3-4A18-8CA6-A367B2E9E8F8},0.000953,82.81039202,1,1,0.801576835,0.001,376.6
433,{0FD22A04-2A22-47F5-8C20-55DB10349EA4},0.001,123.0599608,1,1,0.909595359,0.001,376.6
434,{0FD70BC0-181E-404C-A6E4-E077B6B2B64C},0.001,123.0599608,1,1,0.909595359,0.001,376.6
435,{0FDA939B-2A13-44E8-AB58-EB5C9E74213F},0.01,10668.0926,1,1,1,97,227872.2
436,{0FE3CE89-510C-407A-A12D-F2823C8274A3},0.001,23.66537708,1,1,0.370106035,0.001,75.3
437,{0FE7DEB3-A37A-4D76-B61F-B2B62593329D},0.001,68.36664488,1,2,0.73690902,0.001,75.3
438,{0FF6A4D7-82CE-45F1-848A-1B7847AC9830},0.002,45.38506513,1,2,0.587865984,0.004,75.3
439,{0FF8B43D-8F1E-4864-8CA1-B98C75EBDF95},0.001,61.5299804,1,1,0.699326354,0.001,75.3
440,{0FFEF49F-8DF8-4627-8036-99899B443511},0.00028037,14.14437127,1,1,0.241377438,0.001,75.3
441,{100502D2-C6AF-4DD1-AC99-988F337EE472},0.001,38.45623775,1,2,0.528143869,0.001,75.3
442,{101B0E3C-7A46-4EF6-90DE-E61400EED420},0.001,205.0999347,1,1,0.981789667,0.001,376.6
443,{1049B737-73F5-4B24-A06F-187B0368E0F4},0.003,480.0317984,3,2,0.99675461,0.004,227872.2
444,{104BCD6E-EAA5-409D-A031-10C2AB5DAC3F},0.001,615.299804,1,1,0.999993961,0.001,227872.2
445,{10527F3A-6DDD-4895-AF63-856A351EC847},0.003,218.196272,1,1,0.985899543,0.004,376.6
446,{10530771-9045-4E64-B8D8-0E4B8258590B},0.002,181.5402605,1,1,0.971149467,0.004,376.6
447,{1056BAFC-2E43-498C-86D0-9A505094815C},0.002,363.080521,1,1,0.999167647,0.004,376.6
448,{10686DEA-403F-487E-9494-24D638DC2BB9},0.016,3183.025991,1,2,1,97,227872.2
449,{106C05E9-B0E9-462B-9378-A560D4EE718E},0.007,857.1824315,3,2,0.999891313,97,227872.2
450,{106CB159-4C74-4745-935C-AF18C85D60A2},0.00044857,1.604782135,3,2,0.021443202,0.001,75.3
451,{10869A13-0E35-4EA7-AF2E-AEC1284E24EA},0.003,43.6392544,1,2,0.573571094,0.004,75.3
452,{10879145-CF7A-4D68-BFA4-812167933048},0.00087201,13.31460434,1,2,0.22898303,0.001,75.3
453,{109052EC-7B4D-4555-8140-92A45CBF8927},0.00278458,2188.487369,1,1,1,0.004,227872.2
454,{1096AF81-2EF3-4E8B-8C6A-060FF2C89D11},0.001,8.545830611,1,2,0.153721622,0.001,75.3
455,{109C6B22-AFFA-42D4-8CD9-4C6F0C8D8196},0.107,1650.555786,3,1,1,97,227872.2
456,{10A52A31-8B6F-425A-B7FB-F00C9447CF3E},0.001,2.501218715,1,3,0.0476768,0.001,75.3
457,{10A99297-A6CF-4B4E-9478-F8841F5DE590},0.001,20.50999347,1,2,0.330066357,0.001,75.3
458,{10ADC6D4-C146-4B78-8CB1-21C2C689545B},0.001,615.299804,1,1,0.999993961,0.001,227872.2
459,{10B01869-DEE6-40E5-9CE8-3B977619BD14},0.002,207.4745835,1,1,0.982614955,0.004,376.6
460,{10B15E15-4E82-4251-BF6C-BA9176019C53},0.001,615.299804,1,1,0.999993961,0.001,227872.2
461,{10B93615-B0DE-44EE-8007-69BB6A535A14},0.001,615.299804,1,1,0.999993961,0.001,227872.2
462,{10C31E64-68C8-4535-9B4B-B20E93C08799},0.004,285.6655437,1,2,0.996224706,0.004,376.6
463,{10C73EB0-8582-44DD-8510-E3929EABB0F8},0.013,2109.427241,1,1,1,97,227872.2
464,{10ECD19D-2275-4F53-B425-CDA90E78B617},0.005,645.6729199,1,1,0.999996663,97,227872.2
465,{11018352-1A6E-42FF-BA25-8B18574E4400},0.002,26.40585608,3,2,0.297600783,0.004,75.3
466,{11058116-5C28-413F-9BEC-9D2DD29779D4},0.002,1452.322084,1,1,1,0.004,227872.2
467,{110AA9CD-9277-4BDE-B8F7-962DE69B4FFC},0.001,615.299804,1,1,0.999993961,0.001,227872.2
468,{111537AB-8CEC-44AE-9A91-E4F02217AF97},0.003,42.859982,1,2,0.567031284,0.004,75.3
469,{11175EE5-4E0F-48E6-B0D0-5FD0E5CF85BA},0.001,9.322724302,1,3,0.166465577,0.001,75.3
470,{1129E8D7-4D32-49FE-9DAC-FB72F8C80EB4},0.002,25.93432293,1,2,0.39740992,0.004,75.3
471,{113149E2-24E7-440E-BC42-DBB21EFC61B3},0.125,2689.082302,3,1,1,97,227872.2
472,{1139D211-95D4-47EC-A0F4-44C194E32115},0.001,68.36664488,1,1,0.73690902,0.001,75.3
473,{113CA299-2B80-4920-B9DA-1DB43C5BB574},0.001,307.649902,1,1,0.997542595,0.001,376.6
474,{114497EB-DA4D-4743-8E4C-7625DCB42299},0.001,18.09705306,1,2,0.297738861,0.001,75.3
475,{1162CAEA-E298-478B-A726-0EB398A7A566},0.009,520.1405838,1,1,0.999961265,97,227872.2
476,{11698C83-C5A7-4D05-90FB-4DC794C052AC},0.001,205.0999347,1,1,0.981789667,0.001,376.6
477,{1179F9AE-70C0-4AFA-82C3-8BB141B5B6CB},0.002,58.09288337,1,1,0.678449469,0.004,75.3
478,{1180B687-3520-4DA9-A37E-A4EC08E86EB1},0.002,20.17114006,3,3,0.773101492,0.004,75.3
